DR3source_id,H550mag,H750mag,H880mag,Hpanmag,S420mag,S550mag,S740mag,S920mag,Spanmag
4264967400467007232,   6.1837,   6.5473,   6.7364,   6.2844,   5.9599,   6.1847,   6.5431,   6.7616,   6.4421
6662114164434611712,   6.5737,   5.8621,   5.6539,   6.3319,   8.5319,   6.5768,   5.8774,   5.7001,   6.0065
4268663477469514496,   7.6678,   7.5711,   7.6365,   7.7032,   8.1694,   7.6667,   7.5718,   7.6604,   7.5708
2103877089862772352,   7.1514,   7.0003,   7.0512,   7.1657,   7.7098,   7.1510,   7.0028,   7.0696,   7.0122
4262386503072909312,   6.4819,   6.4914,   6.6132,   6.5352,   6.7503,   6.4842,   6.4913,   6.6407,   6.4599
2127789646700855040,   5.9853,   5.8696,   5.9386,   6.0058,   6.4137,   5.9846,   5.8717,   5.9668,   5.8785
4515944295425699200,   7.0495,   6.4312,   6.3109,   6.8532,   8.6109,   7.0557,   6.4410,   6.3287,   6.5361
4180422412302938752,   7.6119,   7.3543,   7.3280,   7.5712,   8.1520,   7.6106,   7.3565,   7.3352,   7.3987
4295095221652796160,   4.3919,   3.7625,   3.6328,   4.1974,   6.0150,   4.3968,   3.7727,   3.6669,   3.8812
2261614264931057664,   4.6118,   4.2233,   4.1940,   4.5258,   5.5357,   4.6142,   4.2288,   4.1960,   4.2888
2078403295235690112,   5.1251,   4.6914,   4.6211,   5.0269,   6.2876,   5.1275,   4.6995,   4.6457,   4.7678
2076894387328378240,   7.4876,   7.3833,   7.4440,   7.5173,   7.9475,   7.4862,   7.3861,   7.4709,   7.3905
1820374029621976704,   7.7131,   7.2734,   7.1599,   7.5970,   8.5965,   7.7144,   7.2818,   7.2056,   7.3571
4303364682926575744,   8.8320,   8.6072,   8.6370,   8.8173,   9.4444,   8.8316,   8.6104,   8.6507,   8.6400
2075067858006232320,   7.2921,   6.8434,   6.7851,   7.1732,   8.3042,   7.2954,   6.8488,   6.7878,   6.9148
1807953155988203264,   7.0941,   6.7898,   6.7806,   7.0531,   7.9186,   7.0938,   6.7949,   6.7885,   6.8389
1833199729671740800,   7.2508,   6.8412,   6.7863,   7.1570,   8.2414,   7.2532,   6.8463,   6.7758,   6.9110
2237963804179250176,   5.3165,   4.6962,   4.5382,   5.1240,   6.9781,   5.3193,   4.7067,   4.5579,   4.8123
4216237663544948352,   8.4049,   8.2545,   8.3012,   8.4247,   8.9739,   8.4038,   8.2559,   8.3149,   8.2729
6797587122396076928,   6.7084,   6.9344,   7.0402,   6.7976,   6.6318,   6.7094,   6.9329,   7.0454,   6.8747
2246581329639103872,   5.8947,   5.6906,   5.7488,   5.8804,   6.5001,   5.8982,   5.6935,   5.7616,   5.7030
6905364821265383424,   6.2322,   5.7971,   5.7352,   6.1285,   7.3157,   6.2339,   5.8035,   5.7508,   5.8676
4246840611198113024,   6.7278,   7.1104,   7.2481,   6.8430,   6.5304,   6.7290,   7.1059,   7.2578,   7.0036
4233114892151395712,   7.3786,   7.2161,   7.2618,   7.3810,   7.8437,   7.3775,   7.2183,   7.2772,   7.2438
4231133434759619200,   6.2085,   6.6126,   6.7972,   6.3073,   5.9246,   6.2110,   6.6080,   6.8227,   6.5011
6858374206854249728,   8.1926,   7.9863,   8.0019,   8.1669,   8.6364,   8.1925,   7.9891,   8.0095,   8.0233
6916198691587462272,   7.9084,   7.5133,   7.4585,   7.8182,   8.8001,   7.9094,   7.5203,   7.4767,   7.5853
2689931630869716096,   6.6540,   6.8279,   6.9657,   6.7366,   6.6417,   6.6542,   6.8260,   6.9806,   6.7792
6829361221730142848,   5.3043,   4.7113,   4.5577,   5.1267,   6.9067,   5.3088,   4.7236,   4.6040,   4.8245
2688034762857131136,   6.4069,   6.6095,   6.7252,   6.5046,   6.4006,   6.4132,   6.6072,   6.7389,   6.5548
2699301565882761344,   8.4437,   8.2420,   8.2320,   8.4311,   9.0197,   8.4431,   8.2448,   8.2302,   8.2728
2672702897842335872,   8.3362,   7.8281,   7.7256,   8.1898,   9.3603,   8.3342,   7.8348,   7.7163,   7.9275
1850440690450639232,   8.0787,   7.9673,   8.0067,   8.0865,   8.4007,   8.0788,   7.9686,   8.0210,   7.9840
2701125861831057792,   6.1486,   6.5085,   6.6768,   6.2698,   5.9875,   6.1495,   6.5057,   6.6801,   6.4115
1792900051510535296,   8.5991,   8.9061,   9.1017,   8.7125,   8.4920,   8.6021,   8.9018,   9.1205,   8.8106
1979339496603106432,   6.7788,   5.7068,   5.4180,   6.2926,   9.1298,   6.7801,   5.7151,   5.3939,   5.9343
2683023811628007296,   9.0684,   7.7790,   7.5042,   8.4450,  11.1141,   9.0671,   7.7681,   7.4233,   8.1035
2230744513908056192,   4.7752,   4.3600,   4.2901,   4.6852,   5.9119,   4.7758,   4.3659,   4.3268,   4.4306
1906169987060497536,   5.2746,   4.7071,   4.5946,   5.1098,   6.7868,   5.2779,   4.7167,   4.6209,   4.8045
2737092364644010112,   8.6517,   7.2556,   6.9059,   7.9522,  11.0558,   8.6537,   7.2370,   6.8489,   7.6262
2404410451368518144,   5.4546,   4.9139,   4.8142,   5.3091,   6.9818,   5.4602,   4.9243,   4.8510,   5.0038
2396530698208685312,   7.7944,   6.7007,   6.4877,   7.3004,   9.7380,   7.7950,   6.7029,   6.4325,   6.9441
2212347171817904640,   5.1424,   4.5255,   4.3859,   4.9604,   6.9131,   5.1441,   4.5383,   4.4339,   4.6384
2816930274759413760,   6.3774,   6.0089,   5.9789,   6.3060,   7.4146,   6.3839,   6.0142,   5.9974,   6.0584
2406522235247996160,   8.9024,   8.5159,   8.4708,   8.8067,   9.6513,   8.9030,   8.5209,   8.4679,   8.5843
1995681125599758592,   5.5818,   5.3943,   5.4646,   5.5665,   6.1057,   5.5856,   5.3958,   5.4900,   5.4006
1923557384765462528,   6.6784,   7.0015,   7.1694,   6.7864,   6.5464,   6.6808,   6.9960,   7.2084,   6.8994
2633314341181013376,   6.1918,   5.6688,   5.5741,   6.0545,   7.7415,   6.2008,   5.6786,   5.6196,   5.7493
1991693437445859840,   7.5500,   7.4271,   7.4511,   7.5546,   7.8901,   7.5493,   7.4285,   7.4668,   7.4495
2432369829471667200,   5.6148,   5.1073,   5.0320,   5.4758,   6.9175,   5.6205,   5.1146,   5.0572,   5.1870
2448177130188111232,   5.1057,   5.5396,   5.7736,   5.2054,   4.7926,   5.1079,   5.5340,   5.8100,   5.4145
52624073910834176,   9.2603,   9.1362,   9.1871,   9.2672,   9.6240,   9.2604,   9.1384,   9.2092,   9.1509
1833577819925426944,   8.8563,   8.6239,   8.6442,   8.8223,   9.3234,   8.8564,   8.6279,   8.6570,   8.6654
19316224572460416,   6.1686,   5.8279,   5.7552,   6.1297,   7.3434,   6.1696,   5.8314,   5.7496,   5.8907
